label,image_path,source_id,mask_source,correct,leaf_attribution_ratio,mask_coverage,mask_fragmentation,mask_rejected,ratio_undefined,abs_attribution,dispersion,attribution_excess
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_85348892.jpg,multi_desease,segmentador,True,0.9095022399645946,0.8236407844387755,0.0,False,False,0.16046971351375136,0.1781989465108128,0.08586145552581903
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_maize_africa_real_49752303.jpg,maize_africa,segmentador,True,,1.0,0.0,True,False,0.27447250181666705,0.24969174149459084,
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_71590500.jpg,multi_desease,segmentador,True,0.8343256599325247,0.7091238839285714,0.0,False,False,0.14212334867104978,0.18568589356708265,0.12520177600395332
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_31033481.jpg,multi_desease,segmentador,True,,0.9809271364795918,0.0,True,False,0.2496939288874816,0.19691942222947312,
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_maize_africa_real_94014583.jpg,maize_africa,segmentador,True,,1.0,0.0,True,False,0.14262655985174014,0.1917567375731129,
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_58888776.jpg,multi_desease,segmentador,True,,0.9998604910714286,0.0,True,False,0.3005439242465876,0.24303806376401865,
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_maize_africa_real_15500711.jpg,maize_africa,segmentador,True,,0.9976084183673469,7.991050023969937e-05,True,False,0.13025062129714474,0.19453214395230545,
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_maize_africa_real_51129265.jpg,maize_africa,segmentador,True,,1.0,0.0,True,False,0.24291196891167902,0.2814981604144219,
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_78559798.jpg,multi_desease,segmentador,True,0.150467926718706,0.09044164540816327,0.0,False,False,0.30281923805571737,0.28050154888872125,0.060026281310542745
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_30963668.jpg,multi_desease,segmentador,True,,0.9806680484693877,0.0,True,False,0.28840281176456944,0.24452310632301452,
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_21699053.jpg,multi_desease,segmentador,True,,0.9998604910714286,0.0,True,False,0.29255043652691487,0.19221143301943105,
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_17826770.jpg,multi_desease,segmentador,True,,1.0,0.0,True,False,0.2362933370629136,0.22882777622320208,
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_maize_africa_real_64100987.jpg,maize_africa,segmentador,True,,1.0,0.0,True,False,0.28802054177139624,0.3158775198896653,
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_maize_africa_real_74322740.jpg,maize_africa,segmentador,True,0.3132226474533732,0.30179767219387754,0.021065839001518816,False,False,0.38275545120777305,0.31251410636052274,0.011424975259495651
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_65208939.jpg,multi_desease,segmentador,True,0.5788385120044799,0.5348772321428571,0.0,False,False,0.230191510150246,0.22319625266693868,0.04396127986162279
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_maize_africa_real_55500255.jpg,maize_africa,segmentador,True,,1.0,0.0,True,False,0.3717992848660901,0.2988819041554872,
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_maize_africa_real_15416097.jpg,maize_africa,segmentador,True,0.38971547110965676,0.18225845025510204,0.0,False,False,0.25070822104180246,0.2844252973765313,0.20745702085455472
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_56807896.jpg,multi_desease,segmentador,True,,1.0,0.0,True,False,0.2875083020884095,0.2618715014933249,
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_maize_africa_real_43854722.jpg,maize_africa,segmentador,True,0.797905568524212,0.6611726721938775,0.001597588545591555,False,False,0.1378551144397038,0.1879588852617159,0.13673289633033447
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_corn_leaf_roboflow_real_15904911.jpg,corn_leaf_roboflow,segmentador,True,0.25110761012545924,0.271663743622449,0.0,False,False,0.41685460815912734,0.2935820951560915,-0.02055613349698976
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_maize_africa_real_23926103.jpg,maize_africa,segmentador,True,0.5183026215900474,0.39530851403061223,0.0,False,False,0.2582540138677832,0.2784594012317881,0.12299410755943513
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_maize_africa_real_33813007.jpg,maize_africa,segmentador,True,0.9496702124008869,0.9387356505102041,0.0,False,False,0.37787953474212044,0.26750444716840277,0.010934561890682759
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_27682795.jpg,multi_desease,segmentador,True,0.601489800116639,0.6390704719387755,0.0,False,False,0.3674402921845861,0.33507330428227294,-0.037580671822136535
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_27220744.jpg,multi_desease,segmentador,True,,1.0,0.0,True,False,0.29789460966449566,0.20420413189351194,
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_48555670.jpg,multi_desease,segmentador,True,0.5543722977747508,0.5998684630102041,0.008372371175122129,False,False,0.13675580671367266,0.16763906745263515,-0.0454961652354533
fall_armyworm,clean/fall_armyworm/real/fall_armyworm_multi_desease_real_66894046.jpg,multi_desease,segmentador,True,,1.0,0.0,True,False,0.3012222498461696,0.2789048858145304,
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_6d7d472a.jpg,corn_leaf_diseases_classification_roboflow,segmentador,True,0.6585624527508154,0.3972018494897959,0.0,False,False,0.2282593667378028,0.30749854550506867,0.26136060326101945
gray_leaf_spot,clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_18370590.jpg,cropdg,segmentador,True,0.5696174085656075,0.8186981823979592,0.0,False,False,0.2809554104589733,0.29801097432076246,-0.24908077383235172
gray_leaf_spot,clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_50967144.jpg,cropdg,segmentador,True,0.6750136559631664,0.9362244897959183,0.0,False,False,0.15896202675620286,0.24381059152807544,-0.2612108338327519
gray_leaf_spot,clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_63235089.jpg,cropdg,segmentador,True,,0.9656808035714286,0.0,True,False,0.19402262183835015,0.21743617423507988,
gray_leaf_spot,clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_75924418.jpg,cropdg,segmentador,True,0.7563569209285356,0.7190888073979592,0.0,False,False,0.30826104939136845,0.2808949847794728,0.03726811353057635
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_31b39a0f.jpg,corn_leaf_diseases_classification_roboflow,segmentador,True,0.6361361213368807,0.5618622448979592,0.0,False,False,0.3317767822671653,0.2221706640973085,0.07427387643892147
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_maize_leaf_roboflow_real_b62efb06.jpg,maize_leaf_roboflow,segmentador,True,0.48774212149247004,0.2610012755102041,0.0,False,False,0.1958903555540941,0.20616035618692305,0.22674084598226596
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_maize_field_real_89746954.jpg,maize_field,segmentador,False,0.3778426552331371,0.34275350765306123,0.0,False,False,0.30879098728956,0.2674246219344331,0.03508914758007586
gray_leaf_spot,clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_32371656.jpg,cropdg,segmentador,True,0.7685444314051837,0.8270886479591837,0.0,False,False,0.42965946118910847,0.2838824122540261,-0.058544216553999995
gray_leaf_spot,clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_22242732.jpg,cropdg,segmentador,True,0.8348913468487087,0.8917012117346939,0.0012069196727906295,False,False,0.2872676534177643,0.2749894015552768,-0.05680986488598516
gray_leaf_spot,clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_43583916.jpg,cropdg,segmentador,True,0.49590890788016634,0.6416812818877551,0.0,False,False,0.322794439931117,0.25492329093903277,-0.14577237400758875
gray_leaf_spot,clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_10400875.jpg,cropdg,segmentador,True,0.5936614253590689,0.8045878507653061,0.0,False,False,0.24294295558399553,0.25620711114548295,-0.2109264254062373
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_maize_field_real_60033027.jpg,maize_field,segmentador,True,0.4137915015776497,0.4569714604591837,0.0,False,False,0.4664724495438451,0.2622481253716196,-0.043179958881533975
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_maize_leaf_roboflow_real_9fc2e30f.jpg,maize_leaf_roboflow,segmentador,True,0.3963151189844718,0.5620814732142857,0.0,False,False,0.27461776158322054,0.17895348479674952,-0.1657663542298139
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_4de285ff.jpg,corn_leaf_diseases_classification_roboflow,segmentador,True,0.48073095832480317,0.4190648915816326,0.0,False,False,0.5015345688156335,0.28909949465638374,0.061666066743170544
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_maize_field_real_45878764.jpg,maize_field,segmentador,True,0.38201943432760704,0.2528499681122449,0.0,False,False,0.2854738062895881,0.2976921168154923,0.12916946621536213
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_maize_field_real_69540389.jpg,maize_field,segmentador,False,0.48294571305667156,0.3889907525510204,0.0,False,False,0.15435791896572906,0.20021568442235707,0.09395496050565116
gray_leaf_spot,clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_34222715.jpg,cropdg,segmentador,True,0.8098820675898821,0.8411391900510204,0.0,False,False,0.37775957688666306,0.2633710855937248,-0.03125712246113832
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_826b49f5.jpg,corn_leaf_diseases_classification_roboflow,segmentador,True,0.447363002083696,0.6577646683673469,0.0,False,False,0.2651405670265977,0.2783198036399831,-0.21040166628365092
gray_leaf_spot,clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_14588913.jpg,cropdg,segmentador,True,0.6580308919532311,0.8551897321428571,0.0,False,False,0.24216195072578084,0.23984794594030573,-0.19715884018962604
gray_leaf_spot,clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_23226602.jpg,cropdg,segmentador,True,0.626700470117054,0.6440728635204082,0.016802302193891783,False,False,0.30776755502839204,0.292776164984208,-0.01737239340335417
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_maize_field_real_13749986.jpg,maize_field,segmentador,False,0.42559669881192164,0.40017139668367346,0.0,False,False,0.16986171138813064,0.19779642322435143,0.025425302128248173
gray_leaf_spot,clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_57136107.jpg,cropdg,segmentador,False,0.6243960726499775,0.6137396364795918,0.0,False,False,0.3090765479875581,0.3271124344575083,0.010656436170385697
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_maize_leaf_roboflow_real_47ab36e8.jpg,maize_leaf_roboflow,segmentador,True,0.6498745890598295,0.44009088010204084,0.0,False,False,0.31437469810152957,0.2694660717980261,0.2097837089577887
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_68134544.jpg,corn_leaf_diseases_classification_roboflow,segmentador,True,0.5406940767513937,0.6342474489795918,0.0,False,False,0.3437022955357664,0.27781632249954225,-0.09355337222819815
gray_leaf_spot,clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_94725232.jpg,cropdg,segmentador,True,,0.9670758928571429,0.0,True,False,0.2709659776335863,0.22265625619860405,
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_aa9b3d4e.jpg,corn_leaf_diseases_classification_roboflow,segmentador,True,0.5179394306583855,0.5762914540816326,0.0,False,False,0.4078931564792188,0.24516800139171135,-0.05835202342324708
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_maize_field_real_12542502.jpg,maize_field,segmentador,True,0.6124422969396961,0.6261957908163265,0.0,False,False,0.411831619731186,0.2607694109751246,-0.013753493876630385
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_f11c21d7.jpg,corn_leaf_diseases_classification_roboflow,segmentador,True,0.40312314275564737,0.22458944515306123,0.0,False,False,0.2151159605419235,0.30328527604568867,0.17853369760258614
gray_leaf_spot,clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_4bfe9e09.jpg,corn_leaf_diseases_classification_roboflow,segmentador,True,0.26656940944548746,0.6222895408163265,0.0,False,False,0.2610592249881092,0.27404308575392,-0.355720131370839
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_2879.jpg,maize_desease_v1.1,segmentador,True,0.09721664038563603,0.297672193877551,0.0,False,False,0.37044906907649117,0.26680135921733883,-0.20045555349191496
healthy,clean/healthy/real/healthy_cropdg_real_252.jpg,cropdg,segmentador,True,,0.9955157844387755,0.0,True,False,0.3293590222197729,0.2855932257280294,
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_3099.jpg,maize_desease_v1.1,segmentador,True,0.7069344069558624,0.5703324298469388,0.0,False,False,0.34359210727773803,0.3056298663230627,0.13660197710892363
healthy,clean/healthy/real/healthy_maize_africa_v1.2_real_540.jpg,maize_africa_v1.2,segmentador,True,0.522308002272891,0.4907924107142857,0.0,False,False,0.38892517925126996,0.31185055745936363,0.03151559155860528
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_3579.jpg,maize_desease_v1.1,segmentador,True,0.6393721737602346,0.7224968112244898,0.0,False,False,0.2751422996874558,0.24173127904357822,-0.08312463746425525
healthy,clean/healthy/real/healthy_maize_africa_v1.2_real_704.jpg,maize_africa_v1.2,segmentador,True,,1.0,0.0,True,False,0.22083339997882329,0.278190379106838,
healthy,clean/healthy/real/healthy_cropdg_real_1126.jpg,cropdg,segmentador,True,,0.9936623086734694,0.0,True,False,0.26375099673616015,0.24138338650964888,
healthy,clean/healthy/real/healthy_maize_africa_v1_real_420.jpg,maize_africa_v1,segmentador,True,0.8355482249887254,0.7455357142857143,0.0,False,False,0.26740835050042006,0.2524903551288321,0.09001251070301108
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_1842.jpg,maize_desease_v1.1,segmentador,True,0.6060198897039537,0.6850087691326531,0.0,False,False,0.3020577726503748,0.2724600094857439,-0.07898887942869937
healthy,clean/healthy/real/healthy_maize_africa_v1.2_real_757.jpg,maize_africa_v1.2,segmentador,True,0.3538966398174329,0.20308514030612246,0.0,False,False,0.3508898085023174,0.3156353120036356,0.15081149951131045
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_2346.jpg,maize_desease_v1.1,segmentador,True,0.42631866086462,0.45878507653061223,0.0,False,False,0.4466023440550998,0.37321887180480556,-0.03246641566599223
healthy,clean/healthy/real/healthy_corn_leaf_roboflow_real_26812148.jpg,corn_leaf_roboflow,segmentador,True,0.27008737929495724,0.27379623724489793,0.0,False,False,0.3936478359047219,0.2943242983361252,-0.0037088579499406915
healthy,clean/healthy/real/healthy_maize_africa_v1_real_141.jpg,maize_africa_v1,segmentador,True,0.36070357893779204,0.4481823979591837,0.0,False,False,0.35817524382252697,0.31682401914534175,-0.08747881902139165
healthy,clean/healthy/real/healthy_corn_leaf_roboflow_real_39067215.jpg,corn_leaf_roboflow,segmentador,True,0.7247515476567636,0.31114477040816324,0.0,False,False,0.13840103702216983,0.2137080080460821,0.4136067772486004
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_662.jpg,maize_desease_v1.1,segmentador,True,0.38170550359013583,0.38010204081632654,0.0,False,False,0.25009959926715153,0.25182874262643057,0.0016034627738092944
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_4400.jpg,maize_desease_v1.1,segmentador,True,0.47019811916081117,0.4302256058673469,0.00037059341270206936,False,False,0.5186544197771469,0.3419320733016052,0.03997251329346424
healthy,clean/healthy/real/healthy_corn_leaf_roboflow_real_89381115.jpg,corn_leaf_roboflow,segmentador,True,0.41676780397896324,0.4758848852040816,0.0,False,False,0.4189547504882997,0.3514876195527885,-0.059117081225118384
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_416.jpg,maize_desease_v1.1,segmentador,True,0.8370350099991767,0.7608617665816326,0.0,False,False,0.40232218772432476,0.3356293489517427,0.07617324341754406
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_2376.jpg,maize_desease_v1.1,segmentador,True,0.6583513828305196,0.6826769770408163,0.0,False,False,0.34697193682337,0.2918803723566298,-0.024325594210296675
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_3190.jpg,maize_desease_v1.1,segmentador,True,0.7216943839715745,0.7215202487244898,0.0,False,False,0.4048253635446154,0.3242252913336462,0.00017413524708465022
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_2034.jpg,maize_desease_v1.1,segmentador,True,0.46021217161768685,0.5189532844387755,0.0,False,False,0.2796670759440281,0.20419149234656472,-0.05874111282108868
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_5144.jpg,maize_desease_v1.1,segmentador,True,0.47145981248991137,0.5226203762755102,0.0,False,False,0.3957578233686292,0.30468503141415,-0.0511605637855988
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_4883.jpg,maize_desease_v1.1,segmentador,True,0.5654929838581296,0.5743781887755102,0.0028105482303955043,False,False,0.2940107190042168,0.2807899829367152,-0.00888520491738054
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_394.jpg,maize_desease_v1.1,segmentador,True,0.7107001486529264,0.6994778380102041,0.0,False,False,0.3156719827908134,0.263380049713148,0.011222310642722277
healthy,clean/healthy/real/healthy_maize_africa_v1.2_real_470.jpg,maize_africa_v1.2,segmentador,True,0.5904220879711063,0.5497050382653061,0.0,False,False,0.15964708896513644,0.23164740456422706,0.040717049705800146
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_759.jpg,maize_desease_v1.1,segmentador,True,0.7277351588417537,0.7893614477040817,0.0,False,False,0.261703733483279,0.24091200392481632,-0.061626288862328016
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_3794.jpg,maize_desease_v1.1,segmentador,True,0.3908107603371683,0.4598014987244898,0.0,False,False,0.3184693256431567,0.2726950822390902,-0.0689907383873215
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_3982.jpg,maize_desease_v1.1,segmentador,True,0.2997041159275729,0.3475765306122449,0.0,False,False,0.33647633134822,0.23590845592637982,-0.047872414684672016
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_3434.jpg,maize_desease_v1.1,segmentador,True,0.6883078020134658,0.6159518494897959,0.0,False,False,0.2571748488299181,0.29029257067905256,0.07235595252366989
healthy,clean/healthy/real/healthy_maize_desease_v1.1_real_917.jpg,maize_desease_v1.1,segmentador,True,0.5989201666050171,0.6268734056122449,0.0,False,False,0.4332944816916654,0.3121800040069381,-0.027953239007227793
lethal_necrosis,clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_52706321.jpg,maize_africa,segmentador,True,0.6278043273604209,0.7315051020408163,0.0,False,False,0.39998446994854786,0.2629721760629589,-0.1037007746803954
lethal_necrosis,clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_60548039.jpeg,multi_desease,segmentador,True,0.6645452611960729,0.7372448979591837,0.0,False,False,0.5228519848631569,0.28959910359588154,-0.07269963676311075
lethal_necrosis,clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_86196875.jpeg,multi_desease,segmentador,True,,0.9776785714285714,0.0,True,False,0.4303759642385637,0.27848800460589124,
lethal_necrosis,clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_47268074.jpg,maize_africa,segmentador,True,0.7869771605170635,0.7633928571428571,0.0,False,False,0.3969465617168867,0.26933083630059707,0.02358430337420636
lethal_necrosis,clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_25069818.jpeg,multi_desease,segmentador,True,0.82606149015308,0.7629544005102041,0.0,False,False,0.31864766095598857,0.2727566958052924,0.06310708964287581
